atlas_id,sample_id,study_id,data_source,organ,subtype,grade,sample_type,annotation_confidence,qc_flag,LibraryStrategy,spots,bases,SampleName,Experiment,BioProject,BioSample,collection_date,atlas_version,Run,ReleaseDate,LoadDate,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,LibraryName,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,Study_Pubmed_id,ProjectID,Sample,SampleType,TaxID,ScientificName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash,GSM,is_NEN,matched_cell_line,nen_class,title,summary,geo_id,n_samples,platform,pubmed_id
NETA_000063,GSE186947,GSE186947,GEO,Unknown,Atypical Carcinoid,Unknown,Cell_Line,Low,FALSE,NA,NA,NA,GSE186947,GSE186947,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A cis-regulatory lexicon of DNA motif combinations mediating cell type-specific gene regulation [RNA-Seq],"Abstract: Gene expression is controlled by transcription factors (TFs) that bind cognate DNA motifs in cis-regulatory elements (CREs), however, the combinations of motifs that mediate cell type-specific gene regulation are undefined. Chromatin accessibility, TF footprinting, and H3K27ac-dependent DNA looping data were generated to identify 7,531 cell type-specific CREs across 15 normal human cell types. A co-enrichment framework nominated 838 cell type-specific, recurrent heterotypic DNA motif combinations (DMCs), which were functionally validated using massively parallel reporter assays. Compared to their normal counterparts, cancer cells induced DMCs linked to neoplasia-enabling processes that operate in normal cells while also engaging entirely new DMCs. These data identify a cis-regulatory combinatorial DNA motif lexicon for cell type-specific gene regulation in diverse normal and diseased human cells. Purpose: To identify a cis-regulatory combinatorial DNA motif lexicon mediating cell type-specific gene regulation in diverse normal and diseased human cells, matched RNA-seq, chromatin accessibility profiling via ATAC-seq, and enhancer-promoter looping via H3K27ac HiChIP was performed in 15 primary human cell types and 6 human cancer cell lines. Processed and raw data for all cell types can be found in this repository. Squamous cell carcinoma cell line raw and processed data can be found at Jung, et al. ""XXX"". All biological replicates (n=2) are merged.",GSE186947,36,20301,36742369
NETA_000064,GSE188391,GSE188391,GEO,Pancreas,Pancreatic NEC,G3,Cell_Line,High,FALSE,NA,NA,NA,GSE188391,GSE188391,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A genetic-metabolic axis for metastatic liver organotropism,"To generate CRISPR/Cas9 knockout screen, we used mouse Kinome CRISPR Knockout Library (Brie) (Addgene # 75316) purchased from addgene. The mouse kinase sgRNA pool includes 2,852 sgRNAs targeting 713 kinase genes and 100 control non-targeting sgRNAs. Cas9 expressing HCmel12 melanoma cells were edited for 14 days, and tumor cells were injected for metastasis screening studies. RNA-seq data: HCmel12 melanoma cells and CRISPR knockout HCmel12 melanoma cells - Pip4k2c KO were treated for 4 hours with insulin. Then cells were lysed in RLT buffer and used to perform mRNA profiling. We performed single-cell RNA-sequencing (scRNA-seq) of eight mice with concurrent liver and lung metastasis. A total of 95,606 cells expressing 19,624 genes were included for downstream analyses. Bulk RNA-sequencing analysis of 15 human melanoma liver metastasis samples from FFPE sample. Tumor areas were macro-dissected and RNA was extracted using Qiagen kit All Prep DNA/RNA FFPE Kit (Catalog Number 80234), concentration was quantified using Qu-bit and stored at-80 °C until use.",GSE188391,139,24247;24676;30314;17021,38286827
NETA_000065,GSE189054,GSE189054,GEO,Skin,Merkel Cell,Unknown,Primary_Tumor,Medium,FALSE,NA,NA,NA,GSE189054,GSE189054,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Next-generation mRNA sequencing of MKL-1 Merkel cell carcinoma cells expressing wild-type or mutant YAP or TAZ,"The overarching goal of this study was to characterize TEAD-dependent transcriptional effects of YAP and TAZ in Merkel cell carcinoma cells. To that end, transcriptional profiling was performed on MKL-1 cells induced to express GFP, wild-type YAP or TAZ, or YAP S94A or TAZ F52A for 3 days.",GSE189054,15,24676,36719743
NETA_000066,GSE191144,GSE191144,GEO,Unknown,Unknown,Unknown,Cell_Line,Very_Low,FALSE,NA,NA,NA,GSE191144,GSE191144,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Investigating the NRAS 5’ UTR as a Target for Small Molecules,"Neuroblastoma RAS (NRAS) is an oncogene that is deregulated and highly mutated in cancers including melanomas and acute myeloid leukemias. Constitutively activated NRAS induces the MAPK and AKT signaling pathways and leads to uncontrolled proliferation and cell growth, making it an attractive target for small molecule inhibition. Like all RAS-family proteins, it has proven difficult to identify small molecules that directly inhibit the protein. An alternative approach would involve targeting the NRAS mRNA. The 5′ untranslated region (5′ UTR) of the NRAS mRNA is reported to contain a G-quadruplex (G4) that regulates the translation of NRAS mRNA. Stabilizing the G4 structure in NRAS by small molecules could reduce NRAS protein expression in cancer cells by impacting translation. Here we report a novel class of small molecule that binds to the G4 structure located in the 5′ UTR of the NRAS mRNA. We used a small molecule microarray (SMM) screen to identify molecules that selectively bind to the NRAS-G4. Biophysical studies demonstrated that compound 18 binds reversibly to the NRAS-G4 structure with submicromolar affinity. A Luciferase based reporter assay indicated that 18 inhibits the translation of NRAS via stabilizing the NRAS-G4 in vitro but showed only moderate effects on the NRAS levels in cellulo. Rapid Amplification of cDNA Ends (RACE), RT-PCR analysis on 14 different NRAS-expressing cell lines, coupled with analysis of publicly available CAGE seq experiments, revealed that predominant NRAS transcript does not possess the G4 structure. Further analysis of published rG4 and G4 sequencing data indicated the presence of G4 structure in the promoter region of NRAS gene (DNA) but not in the mRNA. Thus, although the NRAS transcript lacks a G4 in many cell lines the broader concept of targeting folded regions within 5’ UTRs to control translation remains a highly attractive strategy.",GSE191144,16,18573,37257453
NETA_000067,GSE196303,GSE196303,GEO,Lung,GI NET,Unknown,Primary_Tumor,Medium,TRUE,NA,NA,NA,GSE196303,GSE196303,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Single cell profiling of lung carcinoid tumors,Tumor tissue of lung carcinoid tumors (pulmonary neuroendocrine tumors) and adjacent normal lung tissue was profiled using scRNA-seq,GSE196303,13,24676,35262195
NETA_000068,GSE196624,GSE196624,GEO,Unknown,Unknown,Unknown,Cell_Line,Very_Low,FALSE,NA,NA,NA,GSE196624,GSE196624,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The role of EHMT2 in Uveal melanoma progression [EHMT2_Inhibitors],"EHMT2/G9a expression is elevated in many cancer types including uveal melanoma. Here in the present study, we have identified pharmacological inhibition of EHMT2/G9a in MP41 cells and Mel92.1 cells promote the sensitivity to NK cells in vitro. By keeping this in mind, we have performed RNA-seq of inhibition of EHMT2/G9a validated cells to identify the differentially regulated genes from various pathways that are responsible for promoting resistance to NK cell mediated cytotoxicity.",GSE196624,18,18573,NA
NETA_000069,GSE198425,GSE198425,GEO,Unknown,Unknown,G3,Cell_Line,Very_Low,FALSE,NA,NA,NA,GSE198425,GSE198425,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Next Generation Sequencing of Primary Melanocytes, Epgn1, and Epgn3 Melanoma Cell lines [RNA-seq]","Purpose: The goals of this study are to identify differentially expressed genes between two groups of melanoma cell lines (Epgn1 and Epgn3) as compared to control melanocytes. Methods: Melanoma cell line profiles of control melanocytes and primary human cell lines were generated by deep sequencing 75bp paired end reads, in triplicate, using Illumina NextSeq500. Reads were aligned and counts called using STAR. The sequence reads that passed quality filters were analyzed at the transcript isoform level. Results: Using an optimized data analysis workflow, we mapped about 35 million reads per sample to the human genome (build hg37). We identified 4566 transcripts which showed differential expression between groups Epgn1 and Epgn2, with a log fold change ≥2 and p value <=0.005. Hierarchical clustering of differentially expressed genes uncovered several as yet uncharacterized genes that may contribute to melanoma progression. Conclusions: Our study allowed us to identify differentially expressed genes between two classes of melanoma cell lines as well as control melanocytes. Further in vitro and in vivo assays using some of the candidate genes identified will allow us to more fully understand primary melanoma progression.",GSE198425,24,18573,38319712
NETA_000070,GSE198426,GSE198426,GEO,Skin,Unknown,Unknown,Cell_Line,Low,FALSE,NA,NA,NA,GSE198426,GSE198426,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An epigenetic gene signature underlies phenotype switching in early stage melanomas [SKMel147],"A 122-epigenetic gene signature distinguished low- versus high-risk early stage melanomas. We sought to validate the signature, examined clinical correlates in a cohort of primary melanomas of the skin, and studied the underlying transcriptomic aberrations and changes in chromatin in cell lines representing these two groups.",GSE198426,6,18573,38319712
NETA_000071,GSE198427,GSE198427,GEO,Skin,Unknown,Unknown,Cell_Line,Low,FALSE,NA,NA,NA,GSE198427,GSE198427,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An epigenetic gene signature underlies phenotype switching in early stage melanomas [YUCHIME],"A 122-epigenetic gene signature distinguished low- versus high-risk early stage melanomas. We sought to validate the signature, examined clinical correlates in a cohort of primary melanomas of the skin, and studied the underlying transcriptomic aberrations and changes in chromatin in cell lines representing these two groups.",GSE198427,6,18573,38319712
NETA_000072,GSE198801,GSE198801,GEO,Unknown,Unknown,Unknown,Normal,Very_Low,FALSE,NA,NA,NA,GSE198801,GSE198801,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gene expression analysis of malignant and normal uveal melanocytes reveals novel molecular features of uveal melanoma,"As a starting point of our integrative analysis, we performed a gene expression analysis to compare the transcriptome of UM models to normal choroidal melanocytes..",GSE198801,13,16791,37708024
NETA_000073,GSE200146,GSE200146,GEO,Skin,Unknown,Unknown,Cell_Line,Low,FALSE,NA,NA,NA,GSE200146,GSE200146,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Restoring Tumor Immunogenicity with Dendritic Cell Reprogramming [human RNA-Seq],"Decreased antigen presentation contributes to the ability of cancer cells to evade the immune system. We used the minimal gene regulatory network of type 1 conventional dendritic cells (cDC1) to reprogram cancer cells into professional antigen- presenting cells (tumor-APCs). Enforced expression of the transcription factors PU.1, IRF8, and BATF3 (PIB) was sufficient to induce cDC1 phenotype in 36 cell lines derived from human and mouse hematological and solid tumors. Within 9 days of reprogramming, tumor-APCs acquired transcriptional and epigenetic programs associated with cDC1 cells. Reprogramming restored the expression of antigen presentation complexes and costimulatory molecules on the surface of tumor cells, allowing the presentation of endogenous tumor antigens on MHC-I, and facilitating targeted killing by CD8+ T cells. Functionally, tumor-APCs engulfed and processed proteins and dead cells, secreted inflammatory cytokines, and cross- presented antigens to naïve CD8+ T cells. Human primary tumor cells could also be reprogrammed to increase their capability to present antigen and to activate patient-specific tumor-infiltrating lymphocytes. In addition to acquiring improved antigen presentation, tumor-APCs had impaired tumorigenicity in vitro and in vivo. Injection of in vitro generated melanoma-derived tumor-APCs into subcutaneous melanoma tumors delayed tumor growth and increased survival in mice. Antitumor immunity elicited by tumor-APCs was synergistic with immune checkpoint inhibitors. Our approach serves as a platform for the development of immunotherapies that endow cancer cells with the capability to process and present endogenous tumor antigens.",GSE200146,249,18573,37418548
NETA_000074,GSE201460,GSE201460,GEO,Lung,SCLC,Unknown,Primary_Tumor,Medium,FALSE,NA,NA,NA,GSE201460,GSE201460,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,­The proteasome regulator PSME4 reduces the response to immunotherapy by abrogating tumor immunogenicity in NSCLC,"Disruption in proteostasis is a hallmark of cancer, with aberrations in proteasome-mediated degradation highly implicated in this malignancy. Proteasomes further bear critical importance in tumor immunogenicity by regulating inflammatory signaling, promoting immune cell activation and playing a crucial role in antigen processing and presentation. Indeed, response to immunotherapy in melanoma patients has been recently linked to increased expression of immunoproteasomes, a specialized form of proteasomes that are upregulated under inflammatory conditions. Yet, the percentage of patients that respond to therapy remains low, and the underlying mechanisms driving resistance remain poorly understood. Further, comprehensive analysis of the role proteasomes play in the pathophysiology of cancer and as a modulator of anti-tumor immunity is remains lacking. Here, we show that proteasome complex composition varies across cancer types and can be used to stratify patient response to immunotherapy. Specifically, we found that the proteasome regulator PSME4 is upregulated in NSCLC and associated with poor prognosis. We show that PSME4 alters proteasome activity and antigen processing attenuating the antigenic diversity and presentation. Through exacting biochemical assays, proteasome profiling of patient-derived NSCLC samples, combined with scRNA-seq, immunopeptidomics and in vivo analyses we uncovered a novel mechanism of immune evasion mediated by PSME4, which promotes an immunosuppressive tumor microenvironment and abrogates anti-tumor immunity. Collectively, our approach may be adapted to other cancer types and pathological settings and affords a novel paradigm by which proteasome composition heterogeneity should be examined and targeted in the context of precision oncology.",GSE201460,4,18573,NA
NETA_000075,GSE203468,GSE203468,GEO,Unknown,Unknown,Unknown,Primary_Tumor,Very_Low,FALSE,NA,NA,NA,GSE203468,GSE203468,NA,NA,2025-12-04,v1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COP1 Deficiency in BRAFV600E Melanomas Confers Resistance to Inhibitors of the MAPK Pathway [NGS1609],"Aberrant activation of the mitogen-activated protein kinase (MAPK) cascade promotes oncogenic transcriptomes. Despite efforts to inhibit oncogenic kinases, such as BRAFV600E, tumor responses in patients can be heterogeneous and limited by drug resistance mechanisms. Here, we describe patient tumors that acquired COP1 or DET1 mutations after treatment with the BRAFV600E inhibi-tor vemurafenib. COP1 and DET1 constitute the substrate adaptor of the E3 ubiquitin ligase CRL4COP1/DET1, which targets transcription factors, including ETV1, ETV4, and ETV5, for pro-teasomal degradation. MAPK-MEK-ERK signaling prevents CRL4COP1/DET1 from ubiquitinating ETV1, ETV4, and ETV5, but the mechanistic details are still being elucidated. We found that pa-tient mutations in COP1 or DET1 inactivated CRL4COP1/DET1 in melanoma cells, stabilized ETV1, ETV4, and ETV5, and conferred resistance to inhibitors of the MAPK pathway. ETV5, in partic-ular, enhanced cell survival and was found to promote the expression of the pro-survival gene BCL2A1. Indeed, the deletion of pro-survival BCL2A1 re-sensitized COP1 mutant cells to vemu-rafenib treatment. These observations indicate that the post-translational regulation of ETV5 by CRL4COP1/DET1 modulates transcriptional outputs in ERK-dependent cancers, and its inactivation contributes to therapeutic resistance",GSE203468,6,20301,40643496
